timestamp,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c,volume,complete
2012-06-22T01:00:00Z,1.2001608837,1.2003197890,1.1997609356,1.1999440364,1.2002668765,1.2004257818,1.1998669284,1.2000500293,6186725.9368455335,1
2012-06-22T02:00:00Z,1.1999417623,1.2000337770,1.1995540747,1.1996299684,1.2000523034,1.2001443182,1.1996646158,1.1997405096,12047549.0234336853,1
2012-06-22T03:00:00Z,1.1996307288,1.1996444930,1.1989226836,1.1989411252,1.1997397492,1.1997535134,1.1990317040,1.1990501456,7556700.3559591770,1
2012-06-22T04:00:00Z,1.1989417346,1.1994162818,1.1989189982,1.1993805275,1.1990495363,1.1995240834,1.1990267999,1.1994883291,8006552.2388402680,1
2012-06-22T05:00:00Z,1.1993799188,1.1994910818,1.1986019211,1.1986202369,1.1994889378,1.1996001007,1.1987109400,1.1987292558,12571723.2703733556,1
2012-06-22T06:00:00Z,1.1986181051,1.1989328202,1.1984755661,1.1987191826,1.1987313876,1.1990461027,1.1985888486,1.1988324651,8625932.7887821924,1
2012-06-22T07:00:00Z,1.1987171369,1.1996737854,1.1984146822,1.1994493010,1.1988345108,1.1997911593,1.1985320561,1.1995666749,8114696.9152107276,1
2012-06-22T08:00:00Z,1.1994505945,1.2006216023,1.1993306537,1.2000191771,1.1995653814,1.2007363892,1.1994454407,1.2001339641,6415364.0278930049,1
2012-06-22T09:00:00Z,1.2000204492,1.2000274527,1.1994527240,1.1994620420,1.2001326919,1.2001396954,1.1995649667,1.1995742847,6616317.3689919943,1
2012-06-22T10:00:00Z,1.1994626966,1.1994670479,1.1992106723,1.1992841638,1.1995736302,1.1995779815,1.1993216058,1.1993950973,12050981.1052118335,1
2012-06-22T11:00:00Z,1.1992874309,1.1997115474,1.1992511599,1.1996545473,1.1993918302,1.1998159467,1.1993555592,1.1997589467,7260051.4496279387,1
2012-06-22T12:00:00Z,1.1996489212,1.2005164725,1.1983635775,1.1988618422,1.1997645728,1.2006321241,1.1984792291,1.1989774938,11065008.4296006057,1
2012-06-22T13:00:00Z,1.1988648617,1.1996733679,1.1983740215,1.1987202530,1.1989744744,1.1997829806,1.1984836342,1.1988298657,8985388.2018985767,1
2012-06-22T14:00:00Z,1.1987154156,1.1995117147,1.1985150286,1.1992843324,1.1988347030,1.1996310021,1.1986343160,1.1994036199,4535685.1797308046,1
2012-06-22T15:00:00Z,1.1992882047,1.1996341264,1.1979370703,1.1983278063,1.1993997475,1.1997456692,1.1980486131,1.1984393491,8641495.8121796902,1
2012-06-22T16:00:00Z,1.1983266595,1.1991761526,1.1981321189,1.1989413124,1.1984404959,1.1992899890,1.1982459553,1.1990551488,7865315.7608864037,1
2012-06-22T17:00:00Z,1.1989378261,1.1997061294,1.1986562897,1.1993094993,1.1990586352,1.1998269384,1.1987770988,1.1994303084,12068570.9909266736,1
2012-06-22T18:00:00Z,1.1993118344,1.1998877886,1.1992065690,1.1996650713,1.1994279733,1.2000039275,1.1993227079,1.1997812102,8818563.5525930375,1
2012-06-22T19:00:00Z,1.1996646256,1.2000220932,1.1996420175,1.1999462737,1.1997816558,1.2001391235,1.1997590478,1.2000633039,9204512.2214860618,1
2012-06-22T20:00:00Z,1.1999461530,1.2011368710,1.1998900205,1.2010926097,1.2000634246,1.2012541427,1.2000072921,1.2012098814,11534450.3630808983,1
2012-06-22T21:00:00Z,1.2010907055,1.2016887732,1.2009160788,1.2015447227,1.2012117856,1.2018098533,1.2010371588,1.2016658027,6719571.8730655564,1
2012-06-22T22:00:00Z,1.2015390048,1.2020900753,1.2010064121,1.2014969268,1.2016715206,1.2022225911,1.2011389280,1.2016294427,5508429.6670036679,1
2012-06-22T23:00:00Z,1.2014988244,1.2018823922,1.2014333937,1.2018454251,1.2016275451,1.2020111128,1.2015621144,1.2019741458,8342038.2112284312,1
2012-06-25T00:00:00Z,1.2018458812,1.2024153718,1.2010653722,1.2017829587,1.2019736897,1.2025431803,1.2011931808,1.2019107673,9978567.6287883203,1
2012-06-25T01:00:00Z,1.2017880566,1.2018759442,1.2016338087,1.2016376769,1.2019056694,1.2019935570,1.2017514215,1.2017552897,8297189.4381604595,1
2012-06-25T02:00:00Z,1.2016359518,1.2018391639,1.2006654794,1.2009402893,1.2017570148,1.2019602269,1.2007865424,1.2010613522,11141340.0672787875,1
2012-06-25T03:00:00Z,1.2009424903,1.2011120346,1.2004803325,1.2010167012,1.2010591512,1.2012286955,1.2005969934,1.2011333621,11233298.1216927078,1
2012-06-25T04:00:00Z,1.2010175238,1.2019729467,1.2009312705,1.2017176517,1.2011325395,1.2020879624,1.2010462862,1.2018326673,12589642.1389146522,1
2012-06-25T05:00:00Z,1.2017129375,1.2022303121,1.2016248851,1.2020692003,1.2018373815,1.2023547561,1.2017493292,1.2021936443,8062441.4830243550,1
2012-06-25T06:00:00Z,1.2020734123,1.2025989808,1.2020017916,1.2024092500,1.2021894323,1.2027150009,1.2021178117,1.2025252700,5838897.3737320211,1
2012-06-25T07:00:00Z,1.2024060414,1.2030251560,1.2016301143,1.2017520325,1.2025284787,1.2031475932,1.2017525516,1.2018744697,5465228.3078701738,1
2012-06-25T08:00:00Z,1.2017563870,1.2019487901,1.2007032522,1.2009831836,1.2018701152,1.2020625183,1.2008169804,1.2010969118,9604559.3179659620,1
2012-06-25T09:00:00Z,1.2009797037,1.2015611902,1.2006088979,1.2010102089,1.2011003916,1.2016818781,1.2007295858,1.2011308967,9574970.3286330011,1
2012-06-25T10:00:00Z,1.2010143835,1.2012714659,1.2002287349,1.2007125046,1.2011267221,1.2013838046,1.2003410736,1.2008248432,10843974.1334039234,1
2012-06-25T11:00:00Z,1.2007090971,1.2010159579,1.2007013016,1.2010076382,1.2008282507,1.2011351116,1.2008204553,1.2011267919,5248746.4484356912,1
2012-06-25T12:00:00Z,1.2009980059,1.2017102551,1.2007815318,1.2014553324,1.2011364242,1.2018486735,1.2009199501,1.2015937507,4590039.9353324408,1
2012-06-25T13:00:00Z,1.2014696616,1.2018865782,1.1998734101,1.2004691556,1.2015794215,1.2019963382,1.1999831700,1.2005789156,11951684.5853918735,1
2012-06-25T14:00:00Z,1.2004677657,1.2008365634,1.2003408663,1.2007365064,1.2005803055,1.2009491033,1.2004534061,1.2008490462,5525337.2647655215,1
2012-06-25T15:00:00Z,1.2007409100,1.2008194605,1.2006470732,1.2007106711,1.2008446427,1.2009231933,1.2007508059,1.2008144039,9987782.6836456601,1
2012-06-25T16:00:00Z,1.2007114168,1.2012731694,1.2003121518,1.2010739410,1.2008136582,1.2013754107,1.2004143932,1.2011761824,13972961.9261452146,1
2012-06-25T17:00:00Z,1.2010744748,1.2011024708,1.2008861251,1.2009099310,1.2011756486,1.2012036447,1.2009872989,1.2010111048,13413454.0920866411,1
2012-06-25T18:00:00Z,1.2009103090,1.2013704747,1.2008046497,1.2013066089,1.2010107268,1.2014708925,1.2009050674,1.2014070267,11286702.3823491987,1
2012-06-25T19:00:00Z,1.2013049154,1.2018123048,1.2012072839,1.2015499302,1.2014087202,1.2019161096,1.2013110888,1.2016537351,5012851.8098068377,1
2012-06-25T20:00:00Z,1.2015493700,1.2015651266,1.2013893624,1.2013990797,1.2016542953,1.2016700519,1.2014942877,1.2015040050,12357276.0649507511,1
2012-06-25T21:00:00Z,1.2013968281,1.2016012541,1.2013603800,1.2013940379,1.2015062567,1.2017106826,1.2014698085,1.2015034664,8874013.2367072105,1
2012-06-25T22:00:00Z,1.2013956316,1.2015279138,1.2011366451,1.2013919275,1.2015018728,1.2016341550,1.2012428863,1.2014981688,12505934.5175874121,1
2012-06-25T23:00:00Z,1.2013910198,1.2014037582,1.2013213704,1.2013358157,1.2014990764,1.2015118148,1.2014294270,1.2014438723,8147478.7481937166,1
2012-06-26T00:00:00Z,1.2013400702,1.2013414439,1.2009455043,1.2009822195,1.2014396178,1.2014409916,1.2010450519,1.2010817671,8611005.3700018581,1
2012-06-26T01:00:00Z,1.2009810239,1.2013395029,1.2007632163,1.2012537877,1.2010829626,1.2014414415,1.2008651549,1.2013557264,6967083.8359221416,1
2012-06-26T02:00:00Z,1.2012529844,1.2017411496,1.2012406466,1.2017346343,1.2013565296,1.2018446948,1.2013441918,1.2018381795,9654437.6492638644,1
2012-06-26T03:00:00Z,1.2017400079,1.2017863484,1.2011247372,1.2011783602,1.2018328058,1.2018791463,1.2012175350,1.2012711581,11141717.2578950580,1
2012-06-26T04:00:00Z,1.2011728604,1.2013119065,1.2004596478,1.2006301290,1.2012766579,1.2014157039,1.2005634452,1.2007339264,5010366.7392595019,1
2012-06-26T05:00:00Z,1.2006306868,1.2009807647,1.2006292595,1.2007546257,1.2007333686,1.2010834466,1.2007319414,1.2008573075,9713315.8044018894,1
2012-06-26T06:00:00Z,1.2007602237,1.2010084880,1.2000237306,1.2004702162,1.2008517095,1.2010999737,1.2001152164,1.2005617019,9132045.6278435420,1
2012-06-26T07:00:00Z,1.2004723843,1.2007301431,1.1996419917,1.1999149869,1.2005595337,1.2008172925,1.1997291411,1.2000021363,16124397.4547083732,1
2012-06-26T08:00:00Z,1.1999136725,1.2003545933,1.1996506844,1.2002704645,1.2000034506,1.2004443714,1.1997404626,1.2003602426,6617321.5461148657,1
2012-06-26T09:00:00Z,1.2002689816,1.2003337270,1.1998212937,1.1999612815,1.2003617254,1.2004264708,1.1999140375,1.2000540252,8505485.3522790708,1
2012-06-26T10:00:00Z,1.1999617321,1.2000712687,1.1998090203,1.1999002381,1.2000535746,1.2001631111,1.1999008627,1.1999920805,11253736.2713123802,1
2012-06-26T11:00:00Z,1.1998974425,1.1999232450,1.1994074572,1.1998283550,1.1999948761,1.2000206786,1.1995048908,1.1999257886,5141716.5262904735,1
2012-06-26T12:00:00Z,1.1998297876,1.1998431922,1.1996164747,1.1996355751,1.1999243560,1.1999377606,1.1997110431,1.1997301435,7097007.4871293297,1
2012-06-26T13:00:00Z,1.1996360540,1.1996654508,1.1996331666,1.1996593641,1.1997296645,1.1997590613,1.1997267771,1.1997529746,6878535.4427036112,1
2012-06-26T14:00:00Z,1.1996577083,1.2000608967,1.1996103049,1.2000388444,1.1997546304,1.2001578187,1.1997072269,1.2001357664,10238508.0032337736,1
2012-06-26T15:00:00Z,1.2000405837,1.2001504510,1.1996272494,1.1996985992,1.2001340271,1.2002438945,1.1997206929,1.1997920427,14275964.8013146594,1
2012-06-26T16:00:00Z,1.1996979253,1.1998157294,1.1991851721,1.1992719225,1.1997927165,1.1999105206,1.1992799633,1.1993667137,6579821.6254922245,1
2012-06-26T17:00:00Z,1.1992712970,1.1993069207,1.1981798447,1.1987653591,1.1993673392,1.1994029629,1.1982758870,1.1988614014,13982228.8264687508,1
2012-06-26T18:00:00Z,1.1987624785,1.1987658407,1.1985376698,1.1986895801,1.1988642820,1.1988676442,1.1986394732,1.1987913836,9494691.2866805065,1
2012-06-26T19:00:00Z,1.1986966193,1.1993054215,1.1986758158,1.1990414287,1.1987843444,1.1993931466,1.1987635410,1.1991291539,6502023.0002621682,1
2012-06-26T20:00:00Z,1.1990369478,1.1991608443,1.1990013948,1.1991279188,1.1991336348,1.1992575313,1.1990980818,1.1992246058,12850986.8987002373,1
2012-06-26T21:00:00Z,1.1991348883,1.1992162770,1.1990978144,1.1991589140,1.1992176364,1.1992990251,1.1991805626,1.1992416621,16515654.5099843200,1
2012-06-26T22:00:00Z,1.1991530437,1.1996915518,1.1988546904,1.1994503882,1.1992475324,1.1997860406,1.1989491791,1.1995448769,11390704.6618140191,1
2012-06-26T23:00:00Z,1.1994544580,1.1998174841,1.1993889321,1.1997683910,1.1995408071,1.1999038331,1.1994752811,1.1998547401,6843581.0333177280,1
2012-06-27T00:00:00Z,1.1997637256,1.1998636734,1.1995830564,1.1996122533,1.1998594054,1.1999593532,1.1996787363,1.1997079331,8691927.3297016975,1
2012-06-27T01:00:00Z,1.1996148547,1.1997532336,1.1996019015,1.1996555707,1.1997053317,1.1998437107,1.1996923786,1.1997460478,13778688.0008364376,1
2012-06-27T02:00:00Z,1.1996569559,1.1996677903,1.1996407781,1.1996433393,1.1997446625,1.1997554969,1.1997284847,1.1997310459,6304585.8048329148,1
2012-06-27T03:00:00Z,1.1996438368,1.2000758953,1.1994368823,1.1998342447,1.1997305485,1.2001626069,1.1995235940,1.1999209564,6851693.2245422276,1
2012-06-27T04:00:00Z,1.1998304383,1.2004113502,1.1995370749,1.1999333532,1.1999247628,1.2005056747,1.1996313994,1.2000276777,10600507.1438068263,1
2012-06-27T05:00:00Z,1.1999377040,1.2001633663,1.1998421675,1.2000891210,1.2000233270,1.2002489893,1.1999277905,1.2001747441,15936825.8815155588,1
2012-06-27T06:00:00Z,1.2000893160,1.2002660930,1.1996934727,1.1998864918,1.2001745491,1.2003513262,1.1997787059,1.1999717250,9759016.1388333626,1
2012-06-27T07:00:00Z,1.1998848658,1.1999300729,1.1996317762,1.1996560239,1.1999733510,1.2000185581,1.1997202614,1.1997445091,8167015.0594240716,1
2012-06-27T08:00:00Z,1.1996565976,1.1998202853,1.1993093155,1.1994356196,1.1997439354,1.1999076231,1.1993966532,1.1995229574,10790199.7911822274,1
2012-06-27T09:00:00Z,1.1994357371,1.1996968860,1.1993866360,1.1996615545,1.1995228399,1.1997839887,1.1994737388,1.1997486573,11469050.5962279141,1
2012-06-27T10:00:00Z,1.1996620182,1.1997018920,1.1995675509,1.1996885482,1.1997481936,1.1997880675,1.1996537263,1.1997747236,11360416.0183687527,1
2012-06-27T11:00:00Z,1.1996807733,1.2000354450,1.1995396477,1.1999432206,1.1997824985,1.2001371702,1.1996413729,1.2000449458,8289989.7542408444,1
2012-06-27T12:00:00Z,1.1999500383,1.1999820555,1.1998715958,1.1999164017,1.2000381281,1.2000701453,1.1999596855,1.2000044915,8039211.2015475351,1
2012-06-27T13:00:00Z,1.1999186348,1.1999756364,1.1996301966,1.1997524401,1.2000022584,1.2000592600,1.1997138202,1.1998360636,12134803.5205827337,1
2012-06-27T14:00:00Z,1.1997506957,1.2003028297,1.1996371626,1.2001429100,1.1998378080,1.2003899419,1.1997242748,1.2002300222,7306462.2294384390,1
2012-06-27T15:00:00Z,1.2001428161,1.2001974307,1.1999525493,1.1999734846,1.2002301162,1.2002847309,1.2000398494,1.2000607847,8168517.3441869253,1
2012-06-27T16:00:00Z,1.1999691370,1.2004963679,1.1996922069,1.2001547886,1.2000651323,1.2005923632,1.1997882022,1.2002507839,13672436.3657977805,1
2012-06-27T17:00:00Z,1.2001604591,1.2001732604,1.2000202440,1.2000902587,1.2002451134,1.2002579148,1.2001048983,1.2001749130,15019473.2665927522,1
2012-06-27T18:00:00Z,1.2000836317,1.2002726790,1.2000124317,1.2001721238,1.2001815400,1.2003705873,1.2001103400,1.2002700322,14670825.3587654606,1
2012-06-27T19:00:00Z,1.2001692035,1.2001759484,1.1999275727,1.1999572862,1.2002729525,1.2002796974,1.2000313217,1.2000610351,12669499.5643181540,1
2012-06-27T20:00:00Z,1.1999636045,1.2000178156,1.1995848810,1.1996793161,1.2000547168,1.2001089278,1.1996759932,1.1997704283,7576342.1773546003,1
2012-06-27T21:00:00Z,1.1996806366,1.1998047250,1.1996247715,1.1997334486,1.1997691077,1.1998931961,1.1997132426,1.1998219197,14297357.2677041106,1
2012-06-27T22:00:00Z,1.1997301228,1.1997857936,1.1996648321,1.1996714571,1.1998252456,1.1998809163,1.1997599549,1.1997665799,9842024.8382185586,1
2012-06-27T23:00:00Z,1.1996712400,1.2006169951,1.1994137171,1.2003844079,1.1997667971,1.2007125523,1.1995092742,1.2004799650,10564901.3275645953,1
2012-06-28T00:00:00Z,1.2003846937,1.2006166062,1.2003841901,1.2004941354,1.2004796791,1.2007115917,1.2004791755,1.2005891208,5988473.6116939215,1
2012-06-28T01:00:00Z,1.2004926822,1.2007905374,1.2002636288,1.2004112546,1.2005905741,1.2008884292,1.2003615206,1.2005091465,13874336.0038558822,1
2012-06-28T02:00:00Z,1.2004133465,1.2012682527,1.2003322772,1.2012203415,1.2005070546,1.2013619608,1.2004259853,1.2013140496,9991578.5734412782,1
2012-06-28T03:00:00Z,1.2012224444,1.2012288215,1.2010697324,1.2010804797,1.2013119467,1.2013183237,1.2011592346,1.2011699819,16235237.7097653691,1
2012-06-28T04:00:00Z,1.2010792729,1.2013650650,1.2008207326,1.2010761098,1.2011711887,1.2014569808,1.2009126483,1.2011680256,15778726.2437053565,1
2012-06-28T05:00:00Z,1.2010780470,1.2014548909,1.2010001486,1.2012682008,1.2011660883,1.2015429322,1.2010881898,1.2013562421,16547873.6185940132,1
2012-06-28T06:00:00Z,1.2012688889,1.2013258474,1.2007857443,1.2007976415,1.2013555540,1.2014125124,1.2008724094,1.2008843066,10405153.1601785757,1
2012-06-28T07:00:00Z,1.2007962545,1.2008007785,1.2006275435,1.2006600642,1.2008856936,1.2008902175,1.2007169825,1.2007495032,12812445.7721144371,1
2012-06-28T08:00:00Z,1.2006578193,1.2007180588,1.2006554737,1.2007037074,1.2007517481,1.2008119875,1.2007494024,1.2007976362,9126394.8565476611,1
2012-06-28T09:00:00Z,1.2007075831,1.2007519729,1.2005127671,1.2005677987,1.2007937605,1.2008381503,1.2005989445,1.2006539761,12787156.7865585983,1
2012-06-28T10:00:00Z,1.2005682281,1.2009823788,1.2005284847,1.2009438482,1.2006535466,1.2010676974,1.2006138033,1.2010291667,8916732.1922466960,1
2012-06-28T11:00:00Z,1.2009411069,1.2014506575,1.2009361039,1.2011017700,1.2010319079,1.2015414585,1.2010269049,1.2011925710,12505028.2737379000,1
2012-06-28T12:00:00Z,1.2011023713,1.2011925693,1.2007309200,1.2007789609,1.2011919697,1.2012821678,1.2008205184,1.2008685594,9270854.2619487271,1
2012-06-28T13:00:00Z,1.2007830320,1.2008774711,1.2006835486,1.2008456327,1.2008644883,1.2009589274,1.2007650049,1.2009270890,11059832.4085461684,1
2012-06-28T14:00:00Z,1.2008427184,1.2009496096,1.2004006384,1.2004712947,1.2009300033,1.2010368945,1.2004879233,1.2005585796,15628969.1924980562,1
2012-06-28T15:00:00Z,1.2004737322,1.2005552711,1.2003777229,1.2004271297,1.2005561421,1.2006376810,1.2004601328,1.2005095396,10133044.5293323305,1
2012-06-28T16:00:00Z,1.2004225383,1.2006427548,1.2002973342,1.2005426596,1.2005141310,1.2007343475,1.2003889269,1.2006342523,12614907.6474958733,1
2012-06-28T17:00:00Z,1.2005437381,1.2005845315,1.2005239007,1.2005405383,1.2006331738,1.2006739672,1.2006133363,1.2006299740,8107094.6511809770,1
2012-06-28T18:00:00Z,1.2005424427,1.2006034455,1.2003856507,1.2004439908,1.2006280696,1.2006890724,1.2004712776,1.2005296177,15685740.2525269277,1
2012-06-28T19:00:00Z,1.2004401741,1.2009345816,1.2004001074,1.2008116673,1.2005334344,1.2010278418,1.2004933677,1.2009049275,14529358.3564197682,1
2012-06-28T20:00:00Z,1.2008128888,1.2011943824,1.2007938306,1.2011545832,1.2009037061,1.2012851997,1.2008846479,1.2012454005,8060675.7180155702,1
2012-06-28T21:00:00Z,1.2011517698,1.2017712441,1.2011483036,1.2017033694,1.2012482139,1.2018676882,1.2012447477,1.2017998135,12370545.9241185784,1
2012-06-28T22:00:00Z,1.2017076991,1.2018178461,1.2011543854,1.2012344913,1.2017954838,1.2019056309,1.2012421701,1.2013222760,11394010.4507179465,1
2012-06-28T23:00:00Z,1.2012326748,1.2015251236,1.2011644403,1.2011860360,1.2013240926,1.2016165414,1.2012558581,1.2012774538,8163808.8399109943,1
2012-06-29T00:00:00Z,1.2011826296,1.2014274887,1.2007258688,1.2010631383,1.2012808601,1.2015257192,1.2008240993,1.2011613688,14961236.7025715653,1
2012-06-29T01:00:00Z,1.2010638240,1.2011042350,1.2009835692,1.2010504752,1.2011606830,1.2012010940,1.2010804282,1.2011473342,9064110.7438921314,1
2012-06-29T02:00:00Z,1.2010513225,1.2013079818,1.2010160443,1.2012799078,1.2011464869,1.2014031463,1.2011112088,1.2013750722,13285168.8319800515,1
2012-06-29T03:00:00Z,1.2012824273,1.2015816308,1.2012713134,1.2014331439,1.2013725526,1.2016717561,1.2013614387,1.2015232693,7698957.8511384903,1
2012-06-29T04:00:00Z,1.2014310202,1.2014722638,1.2011780627,1.2012025164,1.2015253930,1.2015666367,1.2012724356,1.2012968892,13898107.8215585183,1
2012-06-29T05:00:00Z,1.2012019992,1.2013213707,1.2011150425,1.2012444757,1.2012974064,1.2014167779,1.2012104497,1.2013398829,8591282.7024365421,1
2012-06-29T06:00:00Z,1.2012501880,1.2013860620,1.2011951569,1.2012268755,1.2013341706,1.2014700446,1.2012791395,1.2013108580,6148589.7523468612,1
2012-06-29T07:00:00Z,1.2012254849,1.2014058154,1.2010969412,1.2012887838,1.2013122486,1.2014925790,1.2011837048,1.2013755474,13807543.9845866468,1
2012-06-29T08:00:00Z,1.2012858470,1.2013921880,1.2007325846,1.2007800637,1.2013784842,1.2014848252,1.2008252218,1.2008727009,9598288.6948712170,1
2012-06-29T09:00:00Z,1.2007825094,1.2007852956,1.2003447915,1.2003652060,1.2008702552,1.2008730413,1.2004325372,1.2004529517,6275376.7516021449,1
2012-06-29T10:00:00Z,1.2003666209,1.2006251698,1.2003203319,1.2006132124,1.2004515368,1.2007100857,1.2004052478,1.2006981283,13453946.2918898705,1
2012-06-29T11:00:00Z,1.2006146548,1.2008591885,1.2004496415,1.2007985464,1.2006966858,1.2009412195,1.2005316725,1.2008805774,10039203.5698419940,1
2012-06-29T12:00:00Z,1.2007991381,1.2010063017,1.2003538994,1.2004725052,1.2008799857,1.2010871492,1.2004347470,1.2005533528,13547266.6258958504,1
2012-06-29T13:00:00Z,1.2004683732,1.2005388305,1.2004525460,1.2004981356,1.2005574849,1.2006279422,1.2005416577,1.2005872473,16676560.6595002506,1
2012-06-29T14:00:00Z,1.2004965192,1.2008731364,1.2004550822,1.2008279211,1.2005888638,1.2009654810,1.2005474268,1.2009202657,10306701.2176676206,1
2012-06-29T15:00:00Z,1.2008260872,1.2009549560,1.2007981967,1.2009215531,1.2009220996,1.2010509684,1.2008942090,1.2010175655,10499558.0300671160,1
2012-06-29T16:00:00Z,1.2009211059,1.2012869263,1.2008921702,1.2012569603,1.2010180127,1.2013838331,1.2009890770,1.2013538671,11424378.1038250085,1
